Title,Cast and crew,Genre,Vote_Average,Vote_Count,Combined_Features
hazaaron khwaishein aisi,kay kay menon shiney ahuja chitrangda singh ram kapoor saurabh shukla yashpal sharma jasbir malik sohrab ardeshir aditya bhattacharya arif zakaria anupam shyam sandeep kulkarni akhil mishra yusuf hussain,drama,7.2,14.0,kay kay menon shiney ahuja chitrangda singh ram kapoor saurabh shukla yashpal sharma jasbir malik sohrab ardeshir aditya bhattacharya arif zakaria anupam shyam sandeep kulkarni akhil mishra yusuf hussain drama
insan,akshay kumar ajay devgn tusshar kapoor esha deol lara dutta laila koena mitra archana puran singh sharat saxena laxmikant berde vivek vaswani asrani himani shivpuri deepak pandit,drama music romance,0.0,0.0,akshay kumar ajay devgn tusshar kapoor esha deol lara dutta laila koena mitra archana puran singh sharat saxena laxmikant berde vivek vaswani asrani himani shivpuri deepak pandit drama music romance
jo bole so nihaal,sunny deol thomas tevana gary castro churchwell kamaal khan shilpi sharma nupur mehta,action comedy,2.0,4.0,sunny deol thomas tevana gary castro churchwell kamaal khan shilpi sharma nupur mehta action comedy
karam,john abraham priyanka chopra bharat dabholkar vishwajeet pradhan shiney ahuja anjan srivastav bikramjeet kanwarpal murli sharma kanwar pal rajesh khera,action crime drama,5.667,12.0,john abraham priyanka chopra bharat dabholkar vishwajeet pradhan shiney ahuja anjan srivastav bikramjeet kanwarpal murli sharma kanwar pal rajesh khera action crime drama
kaal,ajay devgn vivek oberoi john abraham lara dutta esha deol parmeet sethi vishal malhotra kushal punjabi vineet sharma daya shankar pandey vinod jaywant raajan anand vijay joshi gopal babel,horror drama thriller,4.3,20.0,ajay devgn vivek oberoi john abraham lara dutta esha deol parmeet sethi vishal malhotra kushal punjabi vineet sharma daya shankar pandey vinod jaywant raajan anand vijay joshi gopal babel horror drama thriller
kalyug,kunal khemu deepal shaw smiley suri atul parchure farid amiri nisha lalwani sandeep mehta amitabh bhattacharjee bomie e dotiwala sillo mahava nafeesa shaikh yatin karyekar prasad oak sheena bajaj,documentary,0.0,0.0,kunal khemu deepal shaw smiley suri atul parchure farid amiri nisha lalwani sandeep mehta amitabh bhattacharjee bomie e dotiwala sillo mahava nafeesa shaikh yatin karyekar prasad oak sheena bajaj documentary
kasak,lucky ali meera puneet issar mukesh tiwari kousalya vinita malik vikas anand mukesh rawal mukesh ahuja anil nagrath rana jung bahadur amit behl panni chaterji meghna,drama,2.0,3.0,lucky ali meera puneet issar mukesh tiwari kousalya vinita malik vikas anand mukesh rawal mukesh ahuja anil nagrath rana jung bahadur amit behl panni chaterji meghna drama
hanuman,mukesh khanna viraj mona shetty sumeet pathak rajesh jolly manoj pandey pawan shukla shahnawaz pradhan parminder ghumman chanddhar sanket jaiswal saptrishi ghosh kishore bhatt anju jamwal,adventure family romance fantasy,5.9,9.0,mukesh khanna viraj mona shetty sumeet pathak rajesh jolly manoj pandey pawan shukla shahnawaz pradhan parminder ghumman chanddhar sanket jaiswal saptrishi ghosh kishore bhatt anju jamwal adventure family romance fantasy
james,mohit ahlawat priyanka kothari,drama,5.9,17.0,mohit ahlawat priyanka kothari drama
kisna: the warrior poet,vivek oberoi isha sharvani antonia bernath sushmita sen hrishitaa bhatt polly adams michael maloney caroline langrishe amrish puri om puri vivek mushran yashpal sharma shivaji satam vikram gokhale,drama romance,7.278,9.0,vivek oberoi isha sharvani antonia bernath sushmita sen hrishitaa bhatt polly adams michael maloney caroline langrishe amrish puri om puri vivek mushran yashpal sharma shivaji satam vikram gokhale drama romance
koi aap sa,aftab shivdasani anita hassanandani reddy dipannita sharma himanshu malik,romance comedy drama,7.2,4.0,aftab shivdasani anita hassanandani reddy dipannita sharma himanshu malik romance comedy drama
khamoshh... khauff ki raat,shilpa shetty kundra juhi chawla shawar ali rajiv singh kelly dorji rajat bedi kainaaz pervees rakhi sawant vrajesh hirjee makrand deshpande vishwajeet pradhan gargi patel master pushpendra avtar gill,mystery thriller,10.0,1.0,shilpa shetty kundra juhi chawla shawar ali rajiv singh kelly dorji rajat bedi kainaaz pervees rakhi sawant vrajesh hirjee makrand deshpande vishwajeet pradhan gargi patel master pushpendra avtar gill mystery thriller
jurm,kamal adib bobby deol lara dutta milind gunaji shakti kapoor firdosh mewawala gul panag vivek shauq milind soman,crime drama mystery thriller,5.1,8.0,kamal adib bobby deol lara dutta milind gunaji shakti kapoor firdosh mewawala gul panag vivek shauq milind soman crime drama mystery thriller
kuchh meetha ho jaye,arshad warsi mahima chaudhry parvin dabas sandhya mridul rohit roy jaspal bhatti sachin khedekar kanwaljit singh aditya lakhia manisha mehta nassar abdulla mrinal kulkarni iravati harshe shravan rathod,drama comedy romance,6.0,3.0,arshad warsi mahima chaudhry parvin dabas sandhya mridul rohit roy jaspal bhatti sachin khedekar kanwaljit singh aditya lakhia manisha mehta nassar abdulla mrinal kulkarni iravati harshe shravan rathod drama comedy romance
kyaa kool hai hum,tusshar kapoor riteish deshmukh isha koppikar neha dhupia anupam kher shoma anand razak khan avtar gill anil nagrath rajpal yadav bobby darling jay sean rishi rich victoria,comedy,4.817,30.0,tusshar kapoor riteish deshmukh isha koppikar neha dhupia anupam kher shoma anand razak khan avtar gill anil nagrath rajpal yadav bobby darling jay sean rishi rich victoria comedy
lucky: no time for love,salman khan sneha ullal mithun chakraborty kader khan navni parihar ravi baswani vikram gokhale mumait khan,drama romance,4.9,25.0,salman khan sneha ullal mithun chakraborty kader khan navni parihar ravi baswani vikram gokhale mumait khan drama romance
main aisa hi hoon,ajay devgn sushmita sen esha deol anupam kher rucha vaidya raj gokani anjan srivastav vikram gokhale lillete dubey naresh suri dinesh lamba sanjay sood kaveri ghosh rita puri,drama family,5.125,24.0,ajay devgn sushmita sen esha deol anupam kher rucha vaidya raj gokani anjan srivastav vikram gokhale lillete dubey naresh suri dinesh lamba sanjay sood kaveri ghosh rita puri drama family
kyon ki,salman khan kareena kapoor rimi sen jackie shroff om puri sunil shetty arun bakshi manoj joshi asrani,romance drama,5.8,33.0,salman khan kareena kapoor rimi sen jackie shroff om puri sunil shetty arun bakshi manoj joshi asrani romance drama
main meri patni aur woh,rajpal yadav rituparna sengupta naseeruddin shah kay kay menon vinod nagpal varun badola veena mehta jugal mishra nupur sareen anil rastogi vijay mishra jagmohan rawat jayant munshi midhat khan,comedy drama romance,5.594,16.0,rajpal yadav rituparna sengupta naseeruddin shah kay kay menon vinod nagpal varun badola veena mehta jugal mishra nupur sareen anil rastogi vijay mishra jagmohan rawat jayant munshi midhat khan comedy drama romance
maine gandhi ko nahin mara,anupam kher urmila matondkar parvin dabas rajit kapoor sudhir joshi ram mohan sharma raju kher ashoke pandit vishwas paandya divya jagdale boman irani addi prem chopra waheeda rehman,drama,5.488,41.0,anupam kher urmila matondkar parvin dabas rajit kapoor sudhir joshi ram mohan sharma raju kher ashoke pandit vishwas paandya divya jagdale boman irani addi prem chopra waheeda rehman drama
maine pyaar kyun kiya?,salman khan sushmita sen katrina kaif sohail khan arshad warsi rajpal yadav beena kak,comedy drama romance,5.282,71.0,salman khan sushmita sen katrina kaif sohail khan arshad warsi rajpal yadav beena kak comedy drama romance
mangal pandey: the rising,aamir khan rani mukerji toby stephens coral beed ameesha patel kiron kher om puri ben nealon habib tanvir varsha usgaonkar kenneth cranham tom alter mukesh tiwari shahbaaz khan,drama history,6.2,60.0,aamir khan rani mukerji toby stephens coral beed ameesha patel kiron kher om puri ben nealon habib tanvir varsha usgaonkar kenneth cranham tom alter mukesh tiwari shahbaaz khan drama history
koi mere dil mein hai,dia mirza,drama comedy romance,6.0,3.0,dia mirza drama comedy romance
mr prime minister,dev anand prem chopra milind gunaji a k hangal boman irani anant jog mohan joshi kalpana kartik razak khan shahbaaz khan tara sharma sofia,mystery,0.0,0.0,dev anand prem chopra milind gunaji a k hangal boman irani anant jog mohan joshi kalpana kartik razak khan shahbaaz khan tara sharma sofia mystery
my brother…nikhil,sanjay suri juhi chawla purab kohli victor banerjee lillete dubey dipannita sharma gautam kapoor shayan munshi peeya rai chowdhary,drama,6.1,8.0,sanjay suri juhi chawla purab kohli victor banerjee lillete dubey dipannita sharma gautam kapoor shayan munshi peeya rai chowdhary drama
my wife's murder,anil kapoor suchitra krishnamoorthi nandana sen rajesh tandon,thriller mystery,6.2,9.0,anil kapoor suchitra krishnamoorthi nandana sen rajesh tandon thriller mystery
naina,urmila matondkar anuj sawhney malavikka amardeep jha kamini khanna,horror mystery,3.5,10.0,urmila matondkar anuj sawhney malavikka amardeep jha kamini khanna horror mystery
neal 'n' nikki,uday chopra tanishaa mukerji abhishek bachchan richa pallod gaurav gera kamini khanna susheel parashara sanaa abdu khazal zain meghji garry saran kristy mcquade samantha mcleod priya sachdev alexandre montez,comedy romance,3.9,19.0,uday chopra tanishaa mukerji abhishek bachchan richa pallod gaurav gera kamini khanna susheel parashara sanaa abdu khazal zain meghji garry saran kristy mcquade samantha mcleod priya sachdev alexandre montez comedy romance
no entry,anil kapoor fardeen khan salman khan bipasha basu lara dutta celina jaitly esha deol boman irani paresh ganatra,comedy romance,5.917,60.0,anil kapoor fardeen khan salman khan bipasha basu lara dutta celina jaitly esha deol boman irani paresh ganatra comedy romance
padmashree laloo prasad yadav,sunil shetty masumeh makhija mahesh manjrekar johnny lever gulshan grover sharat saxena kim sharma anupama verma,,0.0,0.0,sunil shetty masumeh makhija mahesh manjrekar johnny lever gulshan grover sharat saxena kim sharma anupama verma 
page 3,konkona sen sharma atul kulkarni sandhya mridul tara sharma boman irani bikram saluja upendra limaye jai kalra soni razdan anju mahendru suchitra pillai kunickaa sadanand navni parihar madan jain,drama,6.2,31.0,konkona sen sharma atul kulkarni sandhya mridul tara sharma boman irani bikram saluja upendra limaye jai kalra soni razdan anju mahendru suchitra pillai kunickaa sadanand navni parihar madan jain drama
morning raga,shabana azmi prakash kovelamudi lillete dubey perizaad zorabian shaleen sharma vivek mashru nassar t vijay dharmavarapu subramanyam ranjani ramakrishnan sanjay swaroop,romance,9.0,2.0,shabana azmi prakash kovelamudi lillete dubey perizaad zorabian shaleen sharma vivek mashru nassar t vijay dharmavarapu subramanyam ranjani ramakrishnan sanjay swaroop romance
parineeta,saif ali khan vidya balan sanjay dutt dia mirza raima sen sabyasachi chakrabarty ninad kamat achyut potdar rekha surinder kaur kumkum bhattacharya supriya shukla smita malhotra rajesh sharma,romance drama,6.5,45.0,saif ali khan vidya balan sanjay dutt dia mirza raima sen sabyasachi chakrabarty ninad kamat achyut potdar rekha surinder kaur kumkum bhattacharya supriya shukla smita malhotra rajesh sharma romance drama
pehchaan: the face of truth,vinod khanna rati agnihotri raveena tandon sudhanshu pandey diwakar pundir juhi parmar vineet kumar prabhat bhattacharya rupal patel,drama,6.0,2.0,vinod khanna rati agnihotri raveena tandon sudhanshu pandey diwakar pundir juhi parmar vineet kumar prabhat bhattacharya rupal patel drama
paheli,shah rukh khan rani mukerji anupam kher naseeruddin shah ratna pathak shah amitabh bachchan sunil shetty juhi chawla dilip prabhavalkar nina kulkarni padma rani sharvari jamenis rajpal yadav aditi govitrikar,romance drama fantasy,6.256,89.0,shah rukh khan rani mukerji anupam kher naseeruddin shah ratna pathak shah amitabh bachchan sunil shetty juhi chawla dilip prabhavalkar nina kulkarni padma rani sharvari jamenis rajpal yadav aditi govitrikar romance drama fantasy
rog,irrfan khan ilene hamann himanshu malik suhel seth shyamoli varma munish makhija denzil smith ankur desai,drama thriller romance,4.3,8.0,irrfan khan ilene hamann himanshu malik suhel seth shyamoli varma munish makhija denzil smith ankur desai drama thriller romance
pyaar mein twist,rishi kapoor dimple kapadia,music comedy drama,6.3,3.0,rishi kapoor dimple kapadia music comedy drama
salaam namaste,saif ali khan preity zinta arshad warsi javed jaffrey jugal hansraj tania zaetta kunal vijaykar ravi khote kavita kapoor maria goretti siddhant ashar zeke zidaan azaan ali khan padam bhushan,comedy romance drama,6.077,84.0,saif ali khan preity zinta arshad warsi javed jaffrey jugal hansraj tania zaetta kunal vijaykar ravi khote kavita kapoor maria goretti siddhant ashar zeke zidaan azaan ali khan padam bhushan comedy romance drama
revati,kashmira shah shreyas talpade ayub khan vijay kadam javed khan kiran kumar utkarsha naik,drama,8.0,1.0,kashmira shah shreyas talpade ayub khan vijay kadam javed khan kiran kumar utkarsha naik drama
sarkar,amitabh bachchan abhishek bachchan kay kay menon supriya pathak katrina kaif tanishaa mukerji rukhsar rehman anupam kher srinivasa rao kota deepak shirke ishrat ali zakir hussain ravi kale raju mavani,action drama,10.0,1.0,amitabh bachchan abhishek bachchan kay kay menon supriya pathak katrina kaif tanishaa mukerji rukhsar rehman anupam kher srinivasa rao kota deepak shirke ishrat ali zakir hussain ravi kale raju mavani action drama
sehar,arshad warsi pankaj kapur mahima chaudhry sushant singh naved aslam suhasini mulay rajendra gupta,action thriller,7.0,8.0,arshad warsi pankaj kapur mahima chaudhry sushant singh naved aslam suhasini mulay rajendra gupta action thriller
shabd,sanjay dutt aishwarya rai bachchan zayed khan aakash pandey sadiya siddiqui,romance thriller,5.545,11.0,sanjay dutt aishwarya rai bachchan zayed khan aakash pandey sadiya siddiqui romance thriller
shabnam mausi,ashutosh rana,,5.7,3.0,ashutosh rana 
sheesha,neha dhupia sonu sood vivek shauq elidh macqueen niju mavani nares ngamseerat chartchai kongsiri robert slater somsak tuangchinda pat ouan gita pandey bon gina,drama romance thriller,5.3,10.0,neha dhupia sonu sood vivek shauq elidh macqueen niju mavani nares ngamseerat chartchai kongsiri robert slater somsak tuangchinda pat ouan gita pandey bon gina drama romance thriller
ramji londonwaley,madhavan samita bangargi satish shah akhilendra mishra raj zutshi harsh chhaya sunita aditya sharma simon holmes zareen bhasin aditya lakhia daya shankar pandey asmita sharma shikha shalu varma,comedy family drama,6.7,7.0,madhavan samita bangargi satish shah akhilendra mishra raj zutshi harsh chhaya sunita aditya sharma simon holmes zareen bhasin aditya lakhia daya shankar pandey asmita sharma shikha shalu varma comedy family drama
silsiilay,tabu bhoomika chawla riya sen celina jaitly anita hassanandani reddy divya dutta rahul bose jimmy sheirgill ashmit patel kay kay menon shah rukh khan karan panthaky,drama,5.1,5.0,tabu bhoomika chawla riya sen celina jaitly anita hassanandani reddy divya dutta rahul bose jimmy sheirgill ashmit patel kay kay menon shah rukh khan karan panthaky drama
socha na tha,abhay deol ayesha takia ayesha jhulka apoorva jha rati agnihotri sandhya mridul,drama comedy romance,5.865,27.0,abhay deol ayesha takia ayesha jhulka apoorva jha rati agnihotri sandhya mridul drama comedy romance
taj mahal: an eternal love story,zulfi sayed sonya jehan kabir bedi arbaaz khan pooja batra milind gunaji vaquar sheikh,drama history,0.0,0.0,zulfi sayed sonya jehan kabir bedi arbaaz khan pooja batra milind gunaji vaquar sheikh drama history
