Title,Vote_Average,Vote_Count,Weighted_Average
andaz,4.833,6.0,4.555815916955018
anubhav,4.0,2.0,4.303567159484115
balidaan,0.0,0.0,4.371026528258363
banphool,6.333,3.0,4.861519896193772
bikhre moti,0.0,0.0,4.371026528258363
beharoopia,4.4,5.0,4.381374196737519
buddha mil gaya,5.8,5.0,4.881374196737519
chaahat,1.0,1.0,4.033923875432526
do raha,0.0,0.0,4.371026528258363
do boond pani,0.0,0.0,4.371026528258363
chhoti bahu,0.0,0.0,4.371026528258363
door ka raahi,0.0,0.0,4.371026528258363
ek nari ek brahmachari,5.5,2.0,4.576294432211387
badnam farishte,5.9,21.0,5.441307958477509
caravan,0.0,0.0,4.371026528258363
haathi mere saathi,4.625,4.0,4.449172211871174
elaan,5.6,11.0,5.046961937716263
ek paheli,0.0,0.0,4.371026528258363
ganga tera pani amrit,0.0,0.0,4.371026528258363
guddi,6.1,7.0,5.127452422145328
gambler,5.0,1.0,4.4339238754325265
hare rama hare krishna,5.778,9.0,5.074513264129181
haseenon ka devata,0.0,0.0,4.371026528258363
hulchul,6.586,58.0,6.288466250064556
hum tum aur woh,0.0,0.0,4.371026528258363
hungama,0.0,0.0,4.371026528258363
jaane-anjaane,8.0,2.0,5.0308398867568425
jai bangladesh,6.2,14.0,5.484314728448925
jawan mohabbat,0.0,0.0,4.371026528258363
johar mehmood in hong kong,9.0,2.0,5.212658068575024
jal bin machhli nritya bin bijli,0.0,0.0,4.371026528258363
jwala,0.0,1.0,3.9339238754325265
kal aaj aur kal,7.5,2.0,4.939930795847752
kangan,0.0,0.0,4.371026528258363
kathputli,6.5,2.0,4.75811261402957
khoj,5.667,3.0,4.695019896193772
ladki pasand hai,6.2,6.0,5.102615916955018
lakhon mein ek,0.0,0.0,4.371026528258363
lal patthar,7.0,2.0,4.849021704938661
main sunder hoon,6.9,5.0,5.274231339594662
man mandir,0.0,0.0,4.371026528258363
kati patang,6.0,5.0,4.95280276816609
mehboob ki mehndi,1.0,1.0,4.033923875432526
mela,4.75,29.0,4.660243125113823
memsaab,0.0,0.0,4.371026528258363
maryada,0.0,0.0,4.371026528258363
mere apne,5.6,5.0,4.809945625308948
mera gaon mera desh,5.0,5.0,4.595659911023233
naya zamana,6.0,1.0,4.533923875432526
paras,8.509,17750.0,8.506902935905982
patanga,0.0,0.0,4.371026528258363
parde ke peechey,0.0,0.0,4.371026528258363
paraya dhan,0.0,0.0,4.371026528258363
parwana,6.7,3.0,4.953269896193772
preet ki dori,0.0,0.0,4.371026528258363
preetam,6.0,1.0,4.533923875432526
rakhwala,4.0,1.0,4.333923875432527
pyar ki kahani,0.0,0.0,4.371026528258363
reshma aur shera,6.857,7.0,5.458639922145329
sansar,6.0,1.0,4.533923875432526
seema,0.0,0.0,4.371026528258363
sharmeelee,6.0,5.0,4.95280276816609
shri krishna leela,0.0,0.0,4.371026528258363
tere mere sapne,4.7,3.0,4.453269896193772
tulsi vivah,0.0,0.0,4.371026528258363
upaasna,6.0,1.0,4.533923875432526
uphaar,5.7,3.0,4.703269896193772
johny mera naam,7.3,3.0,5.103269896193772
sachaa jhutha,6.583,6.0,5.255815916955018
aan milo sajna,7.0,3.0,5.028269896193772
purab aur paschim,0.0,0.0,4.371026528258363
safar,0.0,0.0,4.371026528258363
humjoli,4.0,2.0,4.303567159484115
the train,7.5,308.0,7.411164791023109
khilona,0.0,0.0,4.371026528258363
kab? kyoon? aur kahan?,4.4,5.0,4.381374196737519
jeevan mrityu,5.8,3.0,4.728269896193772
tum haseen main jawaan,0.0,0.0,4.371026528258363
pehchan,0.0,0.0,4.371026528258363
gopi,6.0,1.0,4.533923875432526
ganwaar,0.0,0.0,4.371026528258363
sharafat,1.0,1.0,4.033923875432526
sawan bhadon,5.0,2.0,4.485385341302297
abhinetri,0.0,0.0,4.371026528258363
aansoo aur muskan,0.0,0.0,4.371026528258363
rootha na karo,0.0,0.0,4.371026528258363
saas bhi kabhi bahu thi,0.0,0.0,4.371026528258363
suhana safar,0.0,0.0,4.371026528258363
ghar ghar ki kahani,4.333,3.0,4.361519896193772
geet,0.0,0.0,4.371026528258363
heer raanjha,6.3,3.0,4.853269896193772
mastana,0.0,0.0,4.371026528258363
devi,5.0,1.0,4.4339238754325265
bhai bhai,7.2,289.0,7.114561203873576
aag aur daag,0.0,0.0,4.371026528258363
bachpan,0.0,0.0,4.371026528258363
bhai-bhai,7.2,289.0,7.114561203873576
chetna,8.0,1.0,4.733923875432526
dastak,0.0,0.0,4.371026528258363
dharti,5.9,4.0,4.8414799041788665
ek nanhi munni ladki thi,0.0,0.0,4.371026528258363
gunah aur kanoon,5.6,10.0,5.017854671280277
himmat,1.0,1.0,4.033923875432526
holi ayee re,0.0,0.0,4.371026528258363
insaan aur shaitan,0.0,0.0,4.371026528258363
ishq par zor nahin,0.0,0.0,4.371026528258363
jawab,1.0,1.0,4.033923875432526
maa aur mamta,6.0,1.0,4.533923875432526
bombay talkie,6.4,55.0,6.114675605536332
man ki aankhen,0.0,0.0,4.371026528258363
mera naam joker,7.2,58.0,6.819988638124258
mere humsafar,0.0,0.0,4.371026528258363
moojrim,4.6,14.0,4.510401684970663
my love,6.7,295.0,6.631050127481333
naya raasta,8.0,2.0,5.0308398867568425
pagla kahin ka,6.0,1.0,4.533923875432526
pardesi,5.0,1.0,4.4339238754325265
pavitra paapi,0.0,0.0,4.371026528258363
prem pujari,6.25,6.0,5.122615916955017
puraskar,10.0,1.0,4.9339238754325265
pushpanjali,7.6,15.0,6.389134948096886
raaton ka raja,0.0,0.0,4.371026528258363
samaj ko badal dalo,0.0,0.0,4.371026528258363
yaadgaar,0.0,0.0,4.371026528258363
aadmi aur insaan,4.2,4.0,4.3184029811019435
aansoo ban gaye phool,6.0,1.0,4.533923875432526
anjaana,0.0,0.0,4.371026528258363
anmol moti,0.0,0.0,4.371026528258363
anjaan hai koi,0.0,0.0,4.371026528258363
badi didi,0.0,0.0,4.371026528258363
bandhan,6.0,1.0,4.533923875432526
beti,4.0,1.0,4.333923875432527
chanda aur bijli,5.8,21.0,5.37130795847751
chirag,0.0,0.0,4.371026528258363
dharti kahe pukar ke,0.0,0.0,4.371026528258363
do bhai,0.0,0.0,4.371026528258363
aradhana,7.0,1.0,4.633923875432527
aya sawan jhoom ke,5.0,1.0,4.4339238754325265
the gold medal,6.594,16.0,5.793729550173011
doli,6.613,3554.0,6.607336861845166
ek phool do mali,7.5,4.0,5.333787596486559
ek shrimaan ek shrimati,0.0,0.0,4.371026528258363
the guru,5.211,216.0,5.177401061130335
intaqam,4.0,1.0,4.333923875432527
bhuvan shome,6.4,7.0,5.25870242214533
do raaste,7.0,3.0,5.028269896193772
jigri dost,6.0,1.0,4.533923875432526
jahan pyar mile,0.0,0.0,4.371026528258363
jeene ki raah,0.0,0.0,4.371026528258363
mahal,6.0,1.0,4.533923875432526
ittefaq,5.556,9.0,4.963513264129181
mahua,0.0,0.0,4.371026528258363
prince,6.966,29.0,6.351401019850665
pyar ka mausam,5.0,3.0,4.528269896193772
pyar ka sapna,0.0,0.0,4.371026528258363
rahgir,0.0,0.0,4.371026528258363
raja saab,0.0,0.0,4.371026528258363
sachaai,0.0,0.0,4.371026528258363
sajan,6.5,2.0,4.75811261402957
khamoshi,4.588,17.0,4.5128937982432795
pyar hi pyar,8.3,3.0,5.353269896193773
shatranj,10.0,1.0,4.9339238754325265
talash,0.0,0.0,4.371026528258363
satyakam,7.5,2.0,4.939930795847752
sara akash,6.3,3.0,4.853269896193772
tumse achha kaun hai,3.333,3.0,4.111519896193772
vishwas,6.224,85.0,6.0465876463226085
waris,0.0,0.0,4.371026528258363
yakeen,5.1,10.0,4.754696776543435
do kaliyaan,6.5,94.0,6.313973191789565
ankhen,0.0,0.0,4.371026528258363
ankhen,0.0,0.0,4.371026528258363
saat hindustani,5.5,2.0,4.576294432211387
neel kamal,0.0,0.0,4.371026528258363
shikar,4.6,5.0,4.45280276816609
padosan,6.839,28.0,6.238682128495278
kanyadaan,8.0,1.0,4.733923875432526
brahmachari,1.0,1.0,4.033923875432526
brahmachari,1.0,1.0,4.033923875432526
aadmi,6.0,1.0,4.533923875432526
duniya,7.0,2.0,4.849021704938661
aabroo,0.0,0.0,4.371026528258363
aashirwad,8.5,2.0,5.121748977665933
haseena maan jayegi,5.5,2.0,4.576294432211387
abhilasha,0.0,0.0,4.371026528258363
anokhi raat,6.0,1.0,4.533923875432526
aulad,0.0,0.0,4.371026528258363
baazi,6.813,16.0,5.93388955017301
baharon ki manzil,7.0,2.0,4.849021704938661
balram shri krishna,5.0,13.0,4.742692670651149
bambai raat ki bahon mein,0.0,0.0,4.371026528258363
ek kali muskai,0.0,0.0,4.371026528258363
do dooni char,7.3,74.0,6.9824004669195805
gauri,0.0,0.0,4.371026528258363
humsaya,6.7,27.0,6.117756632064591
izzat,6.2,20.0,5.632387543252595
jhuk gaya aasman,6.0,2.0,4.667203523120478
kahin aur chal,0.0,0.0,4.371026528258363
khiladi,5.981,27.0,5.578506632064591
kismat,5.458,12.0,4.992154226396441
mere hamdam mere dost,8.5,3.0,5.403269896193772
mere huzoor,4.5,2.0,4.394476250393206
raja aur runk,0.0,0.0,4.371026528258363
saathi,5.333,3.0,4.611519896193772
sadhu aur shaitaan,7.2,3.0,5.078269896193772
ek phool ek bhool,6.2,6.0,5.102615916955018
sunghursh,0.0,0.0,4.371026528258363
teen bahuraniyan,6.0,1.0,4.533923875432526
saraswatichandra,6.0,2.0,4.667203523120478
upkar,5.167,3.0,4.570019896193772
upkar,5.167,3.0,4.570019896193772
suhaag raat,5.5,1.0,4.483923875432526
sapno ka saudagar,0.0,0.0,4.371026528258363
ram aur shyam,7.4,5.0,5.45280276816609
ram aur shyam,7.4,5.0,5.45280276816609
farz,5.0,2.0,4.485385341302297
aag,4.571,7.0,4.458514922145329
shagird,6.0,2.0,4.667203523120478
hamraaz,7.0,2.0,4.849021704938661
mehrban,0.0,0.0,4.371026528258363
patthar ke sanam,3.0,1.0,4.233923875432526
milan,5.2,2.0,4.521748977665933
aman,0.0,0.0,4.371026528258363
an evening in paris,5.5,2.0,4.576294432211387
jewel thief,6.219,16.0,5.553729550173012
jewel thief,6.219,16.0,5.553729550173012
anita,5.1,67.0,5.0136741941358585
around the world,5.608,51.0,5.422453979238754
aurat,5.0,1.0,4.4339238754325265
baharon ke sapne,1.0,1.0,4.033923875432526
bahu begum,6.0,1.0,4.533923875432526
bhakta prahlada,0.0,0.0,4.371026528258363
boond jo ban gayee moti,6.0,1.0,4.533923875432526
c.i.d. 909,0.0,0.0,4.371026528258363
chand par chadayee,5.0,1.0,4.4339238754325265
chandan ka palna,10.0,1.0,4.9339238754325265
chhoti si mulaqat,0.0,0.0,4.371026528258363
aamne samne,6.0,0.0,4.371026528258363
diwana,9.0,2.0,5.212658068575024
dulhan ek raat ki,0.0,0.0,4.371026528258363
ghar ka chiraag,5.0,1.0,4.4339238754325265
gunahon ka devta,5.0,1.0,4.4339238754325265
hare kanch ki chooriyan,0.0,0.0,4.371026528258363
hatey bazarey,8.0,59.0,7.519694687563607
jaal,5.167,6.0,4.689415916955017
jab yaad kisi ki aati hai,0.0,0.0,4.371026528258363
nai roshni,0.0,0.0,4.371026528258363
majhli didi,6.0,2.0,4.667203523120478
naunihal,9.0,1.0,4.833923875432527
night in london,0.0,0.0,4.371026528258363
noor jehan,0.0,0.0,4.371026528258363
raaz,6.0,1.0,4.533923875432526
raat aur din,5.5,2.0,4.576294432211387
wahan ke log,5.0,1.0,4.4339238754325265
woh koi aur hoga,0.0,0.0,4.371026528258363
phool aur patthar,6.0,2.0,4.667203523120478
phool aur patthar,6.0,2.0,4.667203523120478
suraj,10.0,1.0,4.9339238754325265
mera saaya,7.0,4.0,5.179941442640405
do badan,6.0,1.0,4.533923875432526
aaye din bahar ke,5.5,2.0,4.576294432211387
sawan ki ghata,7.0,3.0,5.028269896193772
teesri manzil,6.346,13.0,5.538056307014785
dus lakh,0.0,0.0,4.371026528258363
pyar kiye jaa,4.0,2.0,4.303567159484115
pyar kiye jaa,4.0,2.0,4.303567159484115
anupama,6.5,6.0,5.222615916955018
baharen phir bhi aayengi,6.0,1.0,4.533923875432526
budtameez,0.0,0.0,4.371026528258363
daku mangal singh,6.4,15.0,5.639134948096886
daadi maa,0.0,0.0,4.371026528258363
devar,0.0,0.0,4.371026528258363
amrapali,6.2,8.0,5.231719926725015
love in tokyo,6.1,17.0,5.501509182858664
love in tokyo,6.1,17.0,5.501509182858664
space sheriff gavan,7.65,10.0,6.09680203970133
ladki sahyadri ki,0.0,0.0,4.371026528258363
mohabbat zindagi hai,0.0,0.0,4.371026528258363
neend hamari khwab tumhare,0.0,0.0,4.371026528258363
sagaai,5.3,16.0,4.965569550173011
teesri kasam,6.286,7.0,5.208827422145329
yeh zindagi kitni haseen hai,5.0,1.0,4.4339238754325265
yeh raat phir na aayegi,0.0,0.0,4.371026528258363
akashdeep,7.3,38.0,6.739132739453728
aasman mahal,0.0,0.0,4.371026528258363
arzoo,6.0,1.0,4.533923875432526
bedaag,0.0,0.0,4.371026528258363
bhoot bungla,7.1,4.0,5.210710673409636
chand aur suraj,0.0,0.0,4.371026528258363
chhoti chhoti baten,0.0,0.0,4.371026528258363
guide,6.3,28.0,5.830790236603386
himalay ki god mein,5.5,2.0,4.576294432211387
hum sab ustad hain,6.0,1.0,4.533923875432526
janwar,6.0,2.0,4.667203523120478
bheegi raat,6.0,1.0,4.533923875432526
johar-mehmood in goa,8.0,2.0,5.0308398867568425
khandan,6.0,1.0,4.533923875432526
kaajal,3.0,1.0,4.233923875432526
mahabharat,6.7,3.0,4.953269896193772
mere sanam,6.0,1.0,4.533923875432526
gumnaam,6.147,17.0,5.5322399520894345
neela aakash,0.0,0.0,4.371026528258363
nishan,0.0,0.0,4.371026528258363
oonche log,6.2,5.0,5.024231339594662
poonam ki raat,0.0,0.0,4.371026528258363
purnima,0.0,0.0,4.371026528258363
jab jab phool khile,4.167,3.0,4.320019896193772
rishte naate,0.0,0.0,4.371026528258363
shaheed,6.0,1.0,4.533923875432526
shakespeare wallah,6.5,12.0,5.5875827978250125
sindbad alibaba and aladdin,0.0,0.0,4.371026528258363
teen devian,6.0,1.0,4.533923875432526
ayee milan ki bela,6.0,2.0,4.667203523120478
dosti,0.0,0.0,4.371026528258363
ziddi,0.0,0.0,4.371026528258363
rajkumar,5.7,3.0,4.703269896193772
kashmir ki kali,4.8,5.0,4.524231339594662
haqeeqat,0.0,0.0,4.371026528258363
zindagi,0.0,0.0,4.371026528258363
april fool,5.7,19.0,5.272829955511617
aao pyaar karen,0.0,0.0,4.371026528258363
aap ki parchhaiyan,0.0,0.0,4.371026528258363
apne huye paraye,0.0,0.0,4.371026528258363
awara badal,0.0,0.0,4.371026528258363
sangam,6.0,1.0,4.533923875432526
waqt,0.0,0.0,4.371026528258363
benazir,0.0,0.0,4.371026528258363
door ki awaaz,0.0,0.0,4.371026528258363
char dervesh,0.0,0.0,4.371026528258363
chitralekha,0.0,0.0,4.371026528258363
door gagan ki chhaon mein,0.0,0.0,4.371026528258363
daal me kala,6.0,25.0,5.568801139833096
jahan ara,10.0,1.0,4.9339238754325265
ganga ki lahren,6.0,1.0,4.533923875432526
gazal,6.0,1.0,4.533923875432526
dulha dulhan,0.0,0.0,4.371026528258363
woh kaun thi?,7.125,8.0,5.667014044372074
woh kaun thi?,7.125,8.0,5.667014044372074
kohraa,3.0,1.0,4.233923875432526
leader,6.0,1.0,4.533923875432526
majboor,4.5,2.0,4.394476250393206
mr. x in bombay,6.0,1.0,4.533923875432526
main bhi ladki hoon,0.0,0.0,4.371026528258363
mera qasoor kya hai,0.0,0.0,4.371026528258363
geet gaya patharon ne,5.8,4.0,4.810710673409636
sanjh aur savera,0.0,0.0,4.371026528258363
pooja ke phool,0.0,0.0,4.371026528258363
sant gyaneshwar,8.0,1.0,4.733923875432526
shabnam,0.0,0.0,4.371026528258363
shagoon,0.0,0.0,4.371026528258363
shehnai,0.0,0.0,4.371026528258363
yaadein,5.5,33.0,5.258077113198221
mere mehboob,5.5,2.0,4.576294432211387
taj mahal,5.1,47.0,4.98284354918438
phir wohi dil laya hoon,6.0,1.0,4.533923875432526
gumrah,7.0,7.0,5.521202422145329
phoolon ki sej,0.0,0.0,4.371026528258363
mujhe jeene do,0.0,0.0,4.371026528258363
akeli mat jaiyo,6.0,1.0,4.533923875432526
shikari,5.583,6.0,4.855815916955018
tere ghar ke samne,5.2,9.0,4.785513264129182
gehra daag,0.0,0.0,4.371026528258363
bandini,5.958,12.0,5.277868512110727
bandini,5.958,12.0,5.277868512110727
aaj aur kal,0.0,0.0,4.371026528258363
dil ek mandir,0.0,0.0,4.371026528258363
bharosa,0.0,0.0,4.371026528258363
bahurani,0.0,0.0,4.371026528258363
bluff master,5.5,4.0,4.718402981101944
begaana,0.0,0.0,4.371026528258363
dil hi to hai,5.667,3.0,4.695019896193772
ek dil sau afsane,0.0,0.0,4.371026528258363
ghar basake dekho,0.0,0.0,4.371026528258363
faulad,0.0,0.0,4.371026528258363
grahasti,0.0,0.0,4.371026528258363
kaun apna kaun paraya,4.7,11.0,4.551961937716263
kahin pyaar na ho jaaye,5.45,20.0,5.11514616394225
laagi nahi chhute ram,0.0,0.0,4.371026528258363
kinare kinare,6.0,1.0,4.533923875432526
the householder,5.8,5.0,4.881374196737519
meri surat teri ankhen,0.0,0.0,4.371026528258363
nartaki,0.0,0.0,4.371026528258363
parasmani,6.0,1.0,4.533923875432526
phool bane angaare,0.0,0.0,4.371026528258363
pyar ka bandhan,4.6,14.0,4.510401684970663
raaja,6.8,4.0,5.118402981101943
rustam sohrab,0.0,0.0,4.371026528258363
rustom-e-baghdad,5.8,11.0,5.156961937716263
sehra,6.0,0.0,4.371026528258363
shehar aur sapna,0.0,0.0,4.371026528258363
ustadon ke ustad,0.0,0.0,4.371026528258363
yeh dil kisko doon,10.0,1.0,4.9339238754325265
yeh rastey hain pyar ke,0.0,0.0,4.371026528258363
bees saal baad,5.0,2.0,4.485385341302297
professor,0.0,0.0,4.371026528258363
asli-naqli,5.5,2.0,4.576294432211387
dil tera diwana,6.0,2.0,4.667203523120478
sangeet samrat tansen,0.0,0.0,4.371026528258363
aashiq,4.5,5.0,4.417088482451804
apna banake dekho,5.6,10.0,5.017854671280277
anpadh,0.0,0.0,4.371026528258363
anpadh,0.0,0.0,4.371026528258363
dr. vidya,0.0,0.0,4.371026528258363
baat ek raat ki,6.0,2.0,4.667203523120478
girls' hostel,7.8,4225.0,7.792711204240512
gyara hazar ladkian,0.0,0.0,4.371026528258363
ek musafir ek hasina,6.5,2.0,4.75811261402957
ek musafir ek hasina,6.5,2.0,4.75811261402957
hariyali aur rasta,4.0,2.0,4.303567159484115
hariyali aur rasta,4.0,2.0,4.303567159484115
jhoola,0.0,0.0,4.371026528258363
main chup rahungi,3.0,1.0,4.233923875432526
man-mauji,0.0,0.0,4.371026528258363
half ticket,7.2,4.0,5.241479904178866
prem patra,6.5,2.0,4.75811261402957
aarti,0.0,0.0,4.371026528258363
rakhi,0.0,0.0,4.371026528258363
rungoli,0.0,0.0,4.371026528258363
shaadi,0.0,0.0,4.371026528258363
soorat aur seerat,7.2,14.0,6.093010380622838
naughty boy,5.5,2.0,4.576294432211387
gunga jumna,5.6,5.0,4.809945625308948
gharana,6.0,2.0,4.667203523120478
junglee,0.0,0.0,4.371026528258363
tower house,0.0,0.0,4.371026528258363
aas ka panchhi,9.0,1.0,4.833923875432527
jab pyar kisi se hota hai,0.0,0.0,4.371026528258363
jab pyar kisi se hota hai,0.0,0.0,4.371026528258363
sasural,0.0,0.0,4.371026528258363
sasural,0.0,0.0,4.371026528258363
hum dono,0.0,0.0,4.371026528258363
china town,5.8,46.0,5.566167977351369
sahib bibi aur ghulam,6.7,9.0,5.535513264129182
boy friend,0.0,0.0,4.371026528258363
bhabhi ki chudiyan,0.0,0.0,4.371026528258363
kabuliwala,0.0,0.0,4.371026528258363
shola aur shabnam,6.857,7.0,5.458639922145329
amar rahe yeh pyar,0.0,0.0,4.371026528258363
chhaya,0.0,0.0,4.371026528258363
dharmputra,3.0,1.0,4.233923875432526
hamari yaad aayegi,0.0,0.0,4.371026528258363
jhumroo,0.0,0.0,4.371026528258363
maya,4.5,15.0,4.451634948096886
memdidi,4.8,2.0,4.4490217049386604
mr. india,6.764,91.0,6.548632387543253
nazrana,10.0,1.0,4.9339238754325265
opera house,8.0,14.0,6.579966902361968
roop ki rani choron ka raja,5.364,11.0,4.917161937716263
sampoorna ramayana,8.0,1.0,4.733923875432526
stree,5.0,1.0,4.4339238754325265
zabak,0.0,0.0,4.371026528258363
barsaat ki raat,7.2,5.0,5.381374196737519
chaudhvin ka chand,5.889,9.0,5.130013264129182
teen kanya,0.0,0.0,4.371026528258363
kohinoor,4.5,2.0,4.394476250393206
dil apna aur preet parai,4.5,2.0,4.394476250393206
dil apna aur preet parai,4.5,2.0,4.394476250393206
jis desh mein ganga behti hai,5.833,6.0,4.955815916955018
jis desh mein ganga behti hai,5.833,6.0,4.955815916955018
kanoon,6.0,5.0,4.95280276816609
ghunghat,0.0,0.0,4.371026528258363
kala bazar,5.7,7.0,4.952452422145329
anuradha,0.0,0.0,4.371026528258363
bewaqoof,5.0,1.0,4.4339238754325265
love in simla,6.0,1.0,4.533923875432526
chhalia,0.0,0.0,4.371026528258363
college girl,1.0,2.0,3.7581126140295695
bombai ka babu,5.5,2.0,4.576294432211387
dil bhi tera hum bhi tere,0.0,0.0,4.371026528258363
bindiya,2.0,1.0,4.133923875432527
ek ke baad ek,6.8,12.0,5.759011369253583
ek phool char kante,5.0,2.0,4.485385341302297
hum hindustani,6.0,1.0,4.533923875432526
jaali note,6.0,1.0,4.533923875432526
kalpana,2.0,2.0,3.939930795847751
manzil,4.5,2.0,4.394476250393206
masoom,6.364,22.0,5.785394798526622
parakh,0.0,0.0,4.371026528258363
return of mr. superman,3.0,1.0,4.233923875432526
shriman satyawadi,0.0,0.0,4.371026528258363
singapore,5.7,17.0,5.239970721320203
tu nahin aur sahi,0.0,0.0,4.371026528258363
usne kaha tha,0.0,0.0,4.371026528258363
sarhad,5.0,1.0,4.4339238754325265
zameen ke tare,0.0,0.0,4.371026528258363
paigham,0.0,0.0,4.371026528258363
navrang,5.0,7.0,4.646202422145329
anari,5.0,5.0,4.595659911023233
anari,5.0,5.0,4.595659911023233
dhool ka phool,5.3,3.0,4.603269896193772
goonj uthi shehnai,0.0,0.0,4.371026528258363
dil deke dekho,6.0,2.0,4.667203523120478
sujata,6.25,12.0,5.44472565496787
chhoti bahen,5.0,2.0,4.485385341302297
chirag kahan roshni kahan,0.0,0.0,4.371026528258363
ardhangini,0.0,0.0,4.371026528258363
chand,0.0,0.0,4.371026528258363
aangan,7.5,2.0,4.939930795847752
daaka,4.0,2.0,4.303567159484115
jawani ki hawa,0.0,0.0,4.371026528258363
do ustad,4.0,1.0,4.333923875432527
char dil char rahen,6.0,1.0,4.533923875432526
insan jaag utha,0.0,0.0,4.371026528258363
barkha,0.0,0.0,4.371026528258363
kaagaz ke phool,6.8,30.0,6.239467660367315
kanhaiya,0.0,0.0,4.371026528258363
love marriage,0.0,0.0,4.371026528258363
main nashe mein hoon,10.0,1.0,4.9339238754325265
raat ke rahi,0.0,0.0,4.371026528258363
madhumati,6.667,9.0,5.519013264129182
madhumati,6.667,9.0,5.519013264129182
chalti ka naam gaadi,5.45,10.0,4.938907302859224
yahudi,5.7,3.0,4.703269896193772
yahudi,5.7,3.0,4.703269896193772
phir subah hogi,0.0,0.0,4.371026528258363
veerapandiya kattabomman,6.2,4.0,4.9337875964865585
shararat,0.0,0.0,4.371026528258363
sadhna,1.0,1.0,4.033923875432526
parvarish,6.6,5.0,5.167088482451804
kala pani,4.8,6.0,4.542615916955017
howrah bridge,0.0,0.0,4.371026528258363
dilli ka thug,0.0,0.0,4.371026528258363
phagun,0.0,0.0,4.371026528258363
adalat,6.5,2.0,4.75811261402957
aji bas shukriya,0.0,0.0,4.371026528258363
amardeep,0.0,0.0,4.371026528258363
12 o'clock,7.0,1.0,4.633923875432527
detective,5.3,58.0,5.175212518721272
devar bhabhi,0.0,0.0,4.371026528258363
do phool,6.0,1.0,4.533923875432526
ek shola,3.2,4.0,4.010710673409635
ghar sansar,0.0,0.0,4.371026528258363
jailor,0.0,0.0,4.371026528258363
mehndi,3.75,4.0,4.179941442640405
lajwanti,6.3,3.0,4.853269896193772
khazanchi,0.0,0.0,4.371026528258363
raj tilak,0.0,0.0,4.371026528258363
sahara,5.905,1437.0,5.8954524472713175
sitaron se aage,0.0,0.0,4.371026528258363
sohni mahiwal,5.267,15.0,4.931009948096887
solva saal,4.0,2.0,4.303567159484115
talaq,0.0,0.0,4.371026528258363
ragini,4.017,29.0,4.100848388271717
naya daur,7.5,2.0,4.939930795847752
zimbo,0.0,0.0,4.371026528258363
mother india,7.218,87.0,6.951096237024221
do aankhen barah haath,0.0,0.0,4.371026528258363
paying guest,7.0,1.0,4.633923875432527
paying guest,7.0,1.0,4.633923875432527
aasha,6.636,11.0,5.616761937716263
bhabhi,1.0,1.0,4.033923875432526
pyaasa,3.0,1.0,4.233923875432526
pyaasa,3.0,1.0,4.233923875432526
tumsa nahin dekha,6.0,2.0,4.667203523120478
musafir,5.794,18.0,5.319675509419453
ab dilli dur nahin,5.5,4.0,4.718402981101944
sharada,5.5,4.0,4.718402981101944
dekh kabira roya,5.0,2.0,4.485385341302297
ek gaon ki kahani,0.0,0.0,4.371026528258363
kathputli,6.5,2.0,4.75811261402957
hum panchhi ek daal ke,6.7,13.0,5.747238125196604
dushman,10.0,1.0,4.9339238754325265
baarish,6.0,1.0,4.533923875432526
nau do gyarah,8.5,1.0,4.783923875432526
journey beyond three seas,5.7,7.0,4.952452422145329
nausherwan-e-adil,6.0,1.0,4.533923875432526
mai baap,6.0,1.0,4.533923875432526
suvarna sundari,0.0,0.0,4.371026528258363
c.i.d.,7.9,27.0,7.017756632064591
chori chori,6.209,67.0,5.9913452467674375
chori chori,6.209,67.0,5.9913452467674375
basant bahar,0.0,0.0,4.371026528258363
new delhi,6.5,3.0,4.903269896193772
raj hath,6.0,1.0,4.533923875432526
ek hi raasta,4.5,5.0,4.417088482451804
toofan aur deeya,6.0,1.0,4.533923875432526
bhai-bhai,7.2,289.0,7.114561203873576
funtoosh,0.0,0.0,4.371026528258363
26 january,0.0,0.0,4.371026528258363
aan baan,0.0,0.0,4.371026528258363
bhagam bhag,6.5,77.0,6.277200450631689
devta,0.0,0.0,4.371026528258363
hatim tai,0.0,0.0,4.371026528258363
halaku,9.0,1.0,4.833923875432527
hum sab chor hain,4.0,1.0,4.333923875432527
inspector,0.0,0.0,4.371026528258363
kismet ka khel,0.0,0.0,4.371026528258363
chhoo mantar,0.0,0.0,4.371026528258363
jagte raho,5.9,9.0,5.135513264129181
rangeen raten,6.0,1.0,4.533923875432526
sailaab,4.333,3.0,4.361519896193772
azaad,6.7,3.0,4.953269896193772
uran khatola,6.0,1.0,4.533923875432526
uran khatola,6.0,1.0,4.533923875432526
mr. & mrs. '55,4.9,9.0,4.635513264129181
insaniyat,6.0,4.0,4.872249134948097
naya andaz,0.0,0.0,4.371026528258363
munimji,3.5,2.0,4.212658068575024
pocket maar,0.0,0.0,4.371026528258363
devdas,2.5,2.0,4.0308398867568425
seema,0.0,0.0,4.371026528258363
adl-e-jehangir,0.0,0.0,4.371026528258363
abe-hayat,0.0,0.0,4.371026528258363
shree 420,7.529,17.0,6.435855336704818
jhanak jhanak payal baaje,6.0,2.0,4.667203523120478
amanat,8.5,4.0,5.641479904178866
char paise,0.0,0.0,4.371026528258363
garam coat,0.0,0.0,4.371026528258363
baap re baap,0.0,0.0,4.371026528258363
