Title,Cast and crew,Genre,Vote_Average,Vote_Count,Combined_Features
i feel pretty,abby kohn marc silverstein amy schumer michelle williams rory scovel emily ratajkowski aidy bryant tom hopper naomi campbell lauren hutton,comedy romance,6.39,2001.0,abby kohn marc silverstein amy schumer michelle williams rory scovel emily ratajkowski aidy bryant tom hopper naomi campbell lauren hutton comedy romance
super troopers 2,jay chandrasekhar broken lizard jay chandrasekhar kevin heffernan steve lemme paul soter erik stolhanske rob lowe brian cox,comedy crime mystery,5.876,448.0,jay chandrasekhar broken lizard jay chandrasekhar kevin heffernan steve lemme paul soter erik stolhanske rob lowe brian cox comedy crime mystery
traffik,deon taylor paula patton omar epps laz alonso roselyn s nchez dawn olivieri luke goss missi pyle william fichtner,horror thriller,6.162,432.0,deon taylor paula patton omar epps laz alonso roselyn s nchez dawn olivieri luke goss missi pyle william fichtner horror thriller
the house of tomorrow,peter livolsi ellen burstyn nick offerman asa butterfield alex wolff maude apatow michaela watkins,animation comedy family,6.667,30.0,peter livolsi ellen burstyn nick offerman asa butterfield alex wolff maude apatow michaela watkins animation comedy family
avengers: infinity war,russo brothers s christopher markus stephen mcfeely robert downey jr chris hemsworth mark ruffalo chris evans scarlett johansson benedict cumberbatch don cheadle tom holland chadwick boseman paul bettany elizabeth olsen anthony mackie sebastian stan danai gurira letitia wright dave bautista zoe salda a josh brolin chris pratt,adventure action science fiction,8.247,29075.0,russo brothers s christopher markus stephen mcfeely robert downey jr chris hemsworth mark ruffalo chris evans scarlett johansson benedict cumberbatch don cheadle tom holland chadwick boseman paul bettany elizabeth olsen anthony mackie sebastian stan danai gurira letitia wright dave bautista zoe salda a josh brolin chris pratt adventure action science fiction
disobedience,sebasti n lelio rebecca lenkiewicz rachel weisz rachel mcadams alessandro nivola,drama romance,6.903,1137.0,sebasti n lelio rebecca lenkiewicz rachel weisz rachel mcadams alessandro nivola drama romance
backstabbing for beginners,per fly daniel pyne theo james ben kingsley bel im bilgin jacqueline bisset,thriller drama history,6.121,190.0,per fly daniel pyne theo james ben kingsley bel im bilgin jacqueline bisset thriller drama history
kings,deniz gamze erg ven halle berry daniel craig,romance drama crime,5.7,150.0,deniz gamze erg ven halle berry daniel craig romance drama crime
overboard,rob greenberg bob fisher leslie dixon eugenio derbez anna faris eva longoria mel rodriguez cecilia su rez mariana trevi o fernando luj n john hannah,comedy romance,6.853,817.0,rob greenberg bob fisher leslie dixon eugenio derbez anna faris eva longoria mel rodriguez cecilia su rez mariana trevi o fernando luj n john hannah comedy romance
tully,jason reitman diablo cody charlize theron mackenzie davis ron livingston mark duplass,comedy drama,6.782,1386.0,jason reitman diablo cody charlize theron mackenzie davis ron livingston mark duplass comedy drama
bad samaritan,dean devlin brandon boyce david tennant robert sheehan carlito olivero kerry condon jacqueline byers,thriller crime horror,6.741,654.0,dean devlin brandon boyce david tennant robert sheehan carlito olivero kerry condon jacqueline byers thriller crime horror
the cleanse,bobby miller johnny galecki anna friel oliver platt anjelica huston kyle gallner kevin j o connor diana bang,drama comedy fantasy horror,5.0,89.0,bobby miller johnny galecki anna friel oliver platt anjelica huston kyle gallner kevin j o connor diana bang drama comedy fantasy horror
life of the party,ben falcone melissa mccarthy melissa mccarthy gillian jacobs maya rudolph julie bowen matt walsh molly gordon stephen root jacki weaver,comedy,6.135,961.0,ben falcone melissa mccarthy melissa mccarthy gillian jacobs maya rudolph julie bowen matt walsh molly gordon stephen root jacki weaver comedy
breaking in,james mcteigue ryan engle gabrielle union billy burke richard cabral ajiona alexus levi meaden jason winston george seth carr christa miller,thriller crime action,6.0,631.0,james mcteigue ryan engle gabrielle union billy burke richard cabral ajiona alexus levi meaden jason winston george seth carr christa miller thriller crime action
the seagull,michael mayer stephen karam annette bening saoirse ronan corey stoll elisabeth moss mare winningham jon tenney glenn fleshler michael zegen billy howle brian dennehy,drama romance comedy,5.5,101.0,michael mayer stephen karam annette bening saoirse ronan corey stoll elisabeth moss mare winningham jon tenney glenn fleshler michael zegen billy howle brian dennehy drama romance comedy
terminal,vaughn stein margot robbie simon pegg dexter fletcher max irons mike myers,crime drama thriller,5.5,778.0,vaughn stein margot robbie simon pegg dexter fletcher max irons mike myers crime drama thriller
deadpool 2,david leitch rhett reese paul wernick ryan reynolds ryan reynolds josh brolin morena baccarin julian dennison zazie beetz t j miller brianna hildebrand jack kesy,action comedy adventure,7.489,17208.0,david leitch rhett reese paul wernick ryan reynolds ryan reynolds josh brolin morena baccarin julian dennison zazie beetz t j miller brianna hildebrand jack kesy action comedy adventure
book club,bill holderman erin simms diane keaton jane fonda candice bergen mary steenburgen,romance comedy drama,6.239,762.0,bill holderman erin simms diane keaton jane fonda candice bergen mary steenburgen romance comedy drama
first reformed,paul schrader ethan hawke amanda seyfried cedric the entertainer,drama,6.997,1287.0,paul schrader ethan hawke amanda seyfried cedric the entertainer drama
show dogs,raja gosnell max botkin marc hyman will arnett ludacris natasha lyonne jordin sparks gabriel iglesias shaquille o neal omar chaparro stanley tucci,adventure crime family comedy,6.0,244.0,raja gosnell max botkin marc hyman will arnett ludacris natasha lyonne jordin sparks gabriel iglesias shaquille o neal omar chaparro stanley tucci adventure crime family comedy
fahrenheit 451,ramin bahrani amir naderi michael b jordan michael shannon sofia boutella khandi alexander lilly singh raoul bhaneja martin donovan andy mcqueen dylan taylor grace lynn kung ted whittall ted dykstra keir dullea daniel zolghadri drew nelson lynne griffin joe pingue mayko nguyen saad siddiqui jane moffat aaron davis cindy katz,drama science fiction,7.109,923.0,ramin bahrani amir naderi michael b jordan michael shannon sofia boutella khandi alexander lilly singh raoul bhaneja martin donovan andy mcqueen dylan taylor grace lynn kung ted whittall ted dykstra keir dullea daniel zolghadri drew nelson lynne griffin joe pingue mayko nguyen saad siddiqui jane moffat aaron davis cindy katz drama science fiction
solo: a star wars story,ron howard jonathan kasdan lawrence kasdan alden ehrenreich woody harrelson emilia clarke donald glover thandiwe newton phoebe waller bridge joonas suotamo paul bettany,science fiction adventure action,6.562,8304.0,ron howard jonathan kasdan lawrence kasdan alden ehrenreich woody harrelson emilia clarke donald glover thandiwe newton phoebe waller bridge joonas suotamo paul bettany science fiction adventure action
how to talk to girls at parties,john cameron mitchell philippa goslett elle fanning alex sharp nicole kidman ruth wilson matt lucas,comedy music romance science fiction,6.001,371.0,john cameron mitchell philippa goslett elle fanning alex sharp nicole kidman ruth wilson matt lucas comedy music romance science fiction
in darkness,anthony byrne natalie dormer natalie dormer ed skrein emily ratajkowski joely richardson olegar fedoro,drama war,7.0,173.0,anthony byrne natalie dormer natalie dormer ed skrein emily ratajkowski joely richardson olegar fedoro drama war
future world,james franco bruce thierry cheung jay davis james franco suki waterhouse jeffrey wahlberg margarita levieva snoop dogg twin shadow method man lucy liu milla jovovich,science fiction,4.376,246.0,james franco bruce thierry cheung jay davis james franco suki waterhouse jeffrey wahlberg margarita levieva snoop dogg twin shadow method man lucy liu milla jovovich science fiction
the tale,jennifer fox laura dern ellen burstyn jason ritter elizabeth debicki isabelle n lisse common frances conroy john heard jodi long tina parker laura allen isabella amara juli erickson chelsea alden scott takeda noah lomax grant james jaqueline fleming matthew rauch aaron williamson daniel berson jessica sarah flaum shay lee abeson gretchen koerner,drama mystery,7.095,419.0,jennifer fox laura dern ellen burstyn jason ritter elizabeth debicki isabelle n lisse common frances conroy john heard jodi long tina parker laura allen isabella amara juli erickson chelsea alden scott takeda noah lomax grant james jaqueline fleming matthew rauch aaron williamson daniel berson jessica sarah flaum shay lee abeson gretchen koerner drama mystery
action point,tim kirkby john altschuler dave krinsky johnny knoxville chris pontius,comedy,5.4,329.0,tim kirkby john altschuler dave krinsky johnny knoxville chris pontius comedy
adrift,baltasar korm kur aaron kandell jordan kandell david branson smith shailene woodley sam claflin,thriller romance adventure,6.85,2517.0,baltasar korm kur aaron kandell jordan kandell david branson smith shailene woodley sam claflin thriller romance adventure
upgrade,leigh whannell logan marshall green betty gabriel harrison gilbertson,action thriller science fiction,7.493,4200.0,leigh whannell logan marshall green betty gabriel harrison gilbertson action thriller science fiction
american animals,bart layton evan peters barry keoghan blake jenner jared abrahamson udo kier ann dowd,drama crime documentary,6.753,1054.0,bart layton evan peters barry keoghan blake jenner jared abrahamson udo kier ann dowd drama crime documentary
social animals,theresa bennett no l wells josh radnor aya cash carly chaikin fortune feimster samira wiley,comedy romance,6.2,75.0,theresa bennett no l wells josh radnor aya cash carly chaikin fortune feimster samira wiley comedy romance
ocean's 8,gary ross olivia milch sandra bullock cate blanchett anne hathaway mindy kaling sarah paulson awkwafina rihanna helena bonham carter,crime comedy action,6.985,8126.0,gary ross olivia milch sandra bullock cate blanchett anne hathaway mindy kaling sarah paulson awkwafina rihanna helena bonham carter crime comedy action
won't you be my neighbor?,morgan neville fred rogers fran ois clemmons yo yo ma joe negri david newell tom junod joanne rogers,documentary,8.005,531.0,morgan neville fred rogers fran ois clemmons yo yo ma joe negri david newell tom junod joanne rogers documentary
hereditary,ari aster toni collette alex wolff milly shapiro ann dowd gabriel byrne,horror mystery thriller,7.29,7378.0,ari aster toni collette alex wolff milly shapiro ann dowd gabriel byrne horror mystery thriller
hotel artemis,drew pearce jodie foster sterling k brown sofia boutella jeff goldblum brian tyree henry jenny slate zachary quinto charlie day dave bautista,thriller science fiction action,6.041,1486.0,drew pearce jodie foster sterling k brown sofia boutella jeff goldblum brian tyree henry jenny slate zachary quinto charlie day dave bautista thriller science fiction action
superfly,x alex tse trevor jackson jason mitchell michael k williams lex scott davis jennifer morrison,action crime,6.8,371.0,x alex tse trevor jackson jason mitchell michael k williams lex scott davis jennifer morrison action crime
incredibles 2,brad bird craig t nelson holly hunter sarah vowell huckleberry milner samuel l jackson bob odenkirk catherine keener jonathan banks brad bird sophia bush phil lamarr paul eiding isabella rossellini john ratzenberger barry bostwick jere burns adam rodriguez usher eli fucile,action adventure animation family,7.468,12579.0,brad bird craig t nelson holly hunter sarah vowell huckleberry milner samuel l jackson bob odenkirk catherine keener jonathan banks brad bird sophia bush phil lamarr paul eiding isabella rossellini john ratzenberger barry bostwick jere burns adam rodriguez usher eli fucile action adventure animation family
tag,jeff tomsic rob mckittrick mark steilen ed helms jake johnson annabelle wallis hannibal buress isla fisher rashida jones leslie bibb jon hamm jeremy renner,comedy action,6.707,3017.0,jeff tomsic rob mckittrick mark steilen ed helms jake johnson annabelle wallis hannibal buress isla fisher rashida jones leslie bibb jon hamm jeremy renner comedy action
gotti,kevin connolly lem dobbs leo rossi john travolta spencer lofranco pruitt taylor vince stacy keach chris mulkey william demeo kelly preston,crime drama history thriller,5.32,589.0,kevin connolly lem dobbs leo rossi john travolta spencer lofranco pruitt taylor vince stacy keach chris mulkey william demeo kelly preston crime drama history thriller
jurassic world: fallen kingdom,j a bayona derek connolly colin trevorrow chris pratt bryce dallas howard rafe spall toby jones ted levine bd wong jeff goldblum,action adventure science fiction thriller,6.546,11531.0,j a bayona derek connolly colin trevorrow chris pratt bryce dallas howard rafe spall toby jones ted levine bd wong jeff goldblum action adventure science fiction thriller
boundaries,shana feste vera farmiga christopher plummer lewis macdougall bobby cannavale kristen schaal christopher lloyd peter fonda,comedy drama,5.707,58.0,shana feste vera farmiga christopher plummer lewis macdougall bobby cannavale kristen schaal christopher lloyd peter fonda comedy drama
damsel,david zellner nathan zellner s robert pattinson mia wasikowska,fantasy action adventure,7.104,1920.0,david zellner nathan zellner s robert pattinson mia wasikowska fantasy action adventure
the domestics,mike p nelson tyler hoechlin kate bosworth lance reddick sonoya mizuno dana gourrier thomas francis murray david dastmalchian,thriller horror,6.121,423.0,mike p nelson tyler hoechlin kate bosworth lance reddick sonoya mizuno dana gourrier thomas francis murray david dastmalchian thriller horror
sicario: day of the soldado,stefano sollima taylor sheridan benicio del toro josh brolin isabela merced jeffrey donovan manuel garcia rulfo catherine keener,action crime thriller,6.918,3443.0,stefano sollima taylor sheridan benicio del toro josh brolin isabela merced jeffrey donovan manuel garcia rulfo catherine keener action crime thriller
leave no trace,debra granik anne rosellini ben foster thomasin mckenzie jeff kober dale dickey,drama,6.777,1176.0,debra granik anne rosellini ben foster thomasin mckenzie jeff kober dale dickey drama
love all you have left,matt sivertson caroline amiguet sara wolfkind michael christopher shantz mike burnell kathleen sheehy,drama,4.3,3.0,matt sivertson caroline amiguet sara wolfkind michael christopher shantz mike burnell kathleen sheehy drama
uncle drew,charles stone iii jay longino kyrie irving lil rel howery shaquille o neal chris webber reggie miller nate robinson lisa leslie erica ash j b smoove mike epps tiffany haddish nick kroll aaron gordon,comedy,6.7,534.0,charles stone iii jay longino kyrie irving lil rel howery shaquille o neal chris webber reggie miller nate robinson lisa leslie erica ash j b smoove mike epps tiffany haddish nick kroll aaron gordon comedy
woman walks ahead,susanna white steven knight jessica chastain michael greyeyes chaske spencer sam rockwell,drama history western,6.7,171.0,susanna white steven knight jessica chastain michael greyeyes chaske spencer sam rockwell drama history western
who's watching oliver,richie moore raimund huber russell geoffrey banks russell geoffrey banks sara malakul lane margaret roche,horror tv movie,5.8,18.0,richie moore raimund huber russell geoffrey banks russell geoffrey banks sara malakul lane margaret roche horror tv movie
the first purge,gerard mcmurray james demonaco y lan noel lex scott davis joivan wade steve harris,horror action thriller,6.002,3894.0,gerard mcmurray james demonaco y lan noel lex scott davis joivan wade steve harris horror action thriller
ant-man and the wasp,peyton reed chris mckenna erik sommers paul rudd andrew barrer gabriel ferrari paul rudd evangeline lilly michael pe a walton goggins hannah john kamen david dastmalchian t i judy greer bobby cannavale randall park abby ryder fortson michelle pfeiffer laurence fishburne michael douglas,action adventure science fiction,6.939,13012.0,peyton reed chris mckenna erik sommers paul rudd andrew barrer gabriel ferrari paul rudd evangeline lilly michael pe a walton goggins hannah john kamen david dastmalchian t i judy greer bobby cannavale randall park abby ryder fortson michelle pfeiffer laurence fishburne michael douglas action adventure science fiction
sorry to bother you,boots riley lakeith stanfield tessa thompson jermaine fowler omari hardwick terry crews patton oswalt david cross danny glover steven yeun armie hammer,fantasy science fiction comedy,6.819,1491.0,boots riley lakeith stanfield tessa thompson jermaine fowler omari hardwick terry crews patton oswalt david cross danny glover steven yeun armie hammer fantasy science fiction comedy
whitney,kevin macdonald whitney houston,music documentary,7.4,181.0,kevin macdonald whitney houston music documentary
hotel transylvania 3: summer vacation,genndy tartakovsky michael mccullers adam sandler andy samberg selena gomez kevin james david spade steve buscemi keegan michael key molly shannon fran drescher kathryn hahn jim gaffigan mel brooks,animation comedy family fantasy,6.872,4274.0,genndy tartakovsky michael mccullers adam sandler andy samberg selena gomez kevin james david spade steve buscemi keegan michael key molly shannon fran drescher kathryn hahn jim gaffigan mel brooks animation comedy family fantasy
skyscraper,rawson marshall thurber dwayne johnson neve campbell chin han roland m ller noah taylor byron mann pablo schreiber hannah quinlivan,action thriller adventure,6.316,4857.0,rawson marshall thurber dwayne johnson neve campbell chin han roland m ller noah taylor byron mann pablo schreiber hannah quinlivan action thriller adventure
eighth grade,bo burnham elsie fisher josh hamilton emily robinson jake ryan fred hechinger,comedy drama,7.163,1474.0,bo burnham elsie fisher josh hamilton emily robinson jake ryan fred hechinger comedy drama
"don't worry, he won't get far on foot",gus van sant joaquin phoenix jonah hill rooney mara jack black,comedy drama,6.724,653.0,gus van sant joaquin phoenix jonah hill rooney mara jack black comedy drama
shock and awe,rob reiner joey hartstone woody harrelson james marsden rob reiner jessica biel milla jovovich tommy lee jones,history drama thriller,6.4,161.0,rob reiner joey hartstone woody harrelson james marsden rob reiner jessica biel milla jovovich tommy lee jones history drama thriller
mamma mia! here we go again,ol parker christine baranski pierce brosnan dominic cooper colin firth andy garc a lily james amanda seyfried stellan skarsg rd julie walters cher meryl streep,comedy romance,7.12,3252.0,ol parker christine baranski pierce brosnan dominic cooper colin firth andy garc a lily james amanda seyfried stellan skarsg rd julie walters cher meryl streep comedy romance
the equalizer 2,antoine fuqua richard wenk denzel washington pedro pascal ashton sanders bill pullman melissa leo,action thriller crime,6.749,5150.0,antoine fuqua richard wenk denzel washington pedro pascal ashton sanders bill pullman melissa leo action thriller crime
blindspotting,carlos l pez estrada rafael casal daveed diggs daveed diggs rafael casal janina gavankar jasmine cephas jones ethan embry tisha campbell utkarsh ambudkar wayne knight,comedy crime drama,7.343,642.0,carlos l pez estrada rafael casal daveed diggs daveed diggs rafael casal janina gavankar jasmine cephas jones ethan embry tisha campbell utkarsh ambudkar wayne knight comedy crime drama
unfriended: dark web,stephen susco colin woodell rebecca rittenhouse betty gabriel andrew lees connor del rio stephanie nogueras savira windyani,horror thriller mystery,6.3,1485.0,stephen susco colin woodell rebecca rittenhouse betty gabriel andrew lees connor del rio stephanie nogueras savira windyani horror thriller mystery
mission: impossible – fallout,christopher mcquarrie tom cruise henry cavill ving rhames simon pegg rebecca ferguson sean harris angela bassett vanessa kirby michelle monaghan alec baldwin,action adventure,7.429,7979.0,christopher mcquarrie tom cruise henry cavill ving rhames simon pegg rebecca ferguson sean harris angela bassett vanessa kirby michelle monaghan alec baldwin action adventure
teen titans go! to the movies,peter rida michail aaron horvath michael jelenic greg cipes scott menville khary payton tara strong hynden walch will arnett kristen bell,animation action comedy science fiction,7.221,1081.0,peter rida michail aaron horvath michael jelenic greg cipes scott menville khary payton tara strong hynden walch will arnett kristen bell animation action comedy science fiction
hot summer nights,elijah bynum timoth e chalamet maika monroe alex roe maia mitchell william fichtner thomas jane emory cohen rachel o shaughnessy,drama comedy crime,6.673,718.0,elijah bynum timoth e chalamet maika monroe alex roe maia mitchell william fichtner thomas jane emory cohen rachel o shaughnessy drama comedy crime
puzzle,marc turtletaub oren moverman polly mann kelly macdonald irrfan khan david denman bubba weiler austin abrams liv hewson,drama,6.5,160.0,marc turtletaub oren moverman polly mann kelly macdonald irrfan khan david denman bubba weiler austin abrams liv hewson drama
extinction,ben young spenser cohen brad kane michael pe a lizzy caplan mike colter amelia crouch erica tremblay israel broussard lex shrapnel emma booth,horror science fiction,6.176,632.0,ben young spenser cohen brad kane michael pe a lizzy caplan mike colter amelia crouch erica tremblay israel broussard lex shrapnel emma booth horror science fiction
christopher robin,marc forster alex ross perry tom mccarthy allison schroeder ewan mcgregor hayley atwell jim cummings brad garrett,adventure comedy family fantasy,7.319,2647.0,marc forster alex ross perry tom mccarthy allison schroeder ewan mcgregor hayley atwell jim cummings brad garrett adventure comedy family fantasy
the darkest minds,jennifer yuh nelson chad hodge amandla stenberg harris dickinson mandy moore patrick gibson skylan brooks miya cech bradley whitford gwendoline christie,action adventure drama,7.036,2742.0,jennifer yuh nelson chad hodge amandla stenberg harris dickinson mandy moore patrick gibson skylan brooks miya cech bradley whitford gwendoline christie action adventure drama
